family_id,dataset,image_id,category_id,category_name,prompt,is_prompt_absent,num_candidates,num_rejected,fp,tp,fdp
openimages:1000:400:761,openimages,1000,400,Truck,Truck,False,24,0,0,0,0.0
openimages:101:468:79,openimages,101,468,Airplane,Airplane,False,3,0,0,0,0.0
openimages:106:446:80,openimages,106,446,Dog,Dog,False,1,0,0,0,0.0
openimages:108:124:81,openimages,108,124,Juice,Juice,False,5,0,0,0,0.0
openimages:10:69:8,openimages,10,69,Person,Person,False,14,0,0,0,0.0
openimages:110:456:82,openimages,110,456,Flower,Flower,False,21,0,0,0,0.0
openimages:111:433:83,openimages,111,433,Clothing,Clothing,False,6,0,0,0,0.0
openimages:112:571:84,openimages,112,571,Car,Car,False,36,0,0,0,0.0
openimages:113:463:85,openimages,113,463,Fish,Fish,False,5,0,0,0,0.0
openimages:114:409:86,openimages,114,409,Wheel,Wheel,False,10,0,0,0,0.0
openimages:116:568:88,openimages,116,568,Human nose,Human nose,False,2,0,0,0,0.0
openimages:123:434:92,openimages,123,434,Footwear,Footwear,False,4,0,0,0,0.0
openimages:129:571:96,openimages,129,571,Car,Car,False,1,0,0,0,0.0
openimages:133:463:99,openimages,133,463,Fish,Fish,False,1,0,0,0,0.0
openimages:135:122:100,openimages,135,122,Cat,Cat,False,2,0,0,0,0.0
openimages:138:391:101,openimages,138,391,Tree,Tree,False,42,0,0,0,0.0
openimages:139:314:102,openimages,139,314,Baked goods,Baked goods,False,14,0,0,0,0.0
openimages:13:203:10,openimages,13,203,Fruit,Fruit,False,28,0,0,0,0.0
openimages:140:292:103,openimages,140,292,Human head,Human head,False,3,0,0,0,0.0
openimages:147:71:108,openimages,147,71,Swimwear,Swimwear,False,20,0,0,0,0.0
openimages:148:334:109,openimages,148,334,Plant,Plant,False,6,0,0,0,0.0
openimages:149:334:110,openimages,149,334,Plant,Plant,False,4,0,0,0,0.0
openimages:14:571:11,openimages,14,571,Car,Car,False,6,0,0,0,0.0
openimages:150:103:111,openimages,150,103,Land vehicle,Land vehicle,False,11,0,0,0,0.0
openimages:154:409:115,openimages,154,409,Wheel,Wheel,False,22,0,0,0,0.0
openimages:155:288:116,openimages,155,288,Lynx,Lynx,False,3,0,0,0,0.0
openimages:15:433:12,openimages,15,433,Clothing,Clothing,False,13,0,0,0,0.0
openimages:161:462:120,openimages,161,462,Building,Building,False,1,0,0,0,0.0
openimages:165:422:123,openimages,165,422,Chicken,Chicken,False,5,0,0,0,0.0
openimages:167:552:124,openimages,167,552,Tire,Tire,False,10,0,0,0,0.0
openimages:16:193:13,openimages,16,193,Food,Food,False,3,0,0,0,0.0
openimages:172:103:128,openimages,172,103,Land vehicle,Land vehicle,False,14,0,0,0,0.0
openimages:175:446:130,openimages,175,446,Dog,Dog,False,1,0,0,0,0.0
openimages:176:409:131,openimages,176,409,Wheel,Wheel,False,4,0,0,0,0.0
openimages:177:338:132,openimages,177,338,Pasta,Pasta,False,1,0,0,0,0.0
openimages:178:292:133,openimages,178,292,Human head,Human head,False,6,0,0,0,0.0
openimages:179:193:134,openimages,179,193,Food,Food,False,10,0,0,0,0.0
openimages:180:241:135,openimages,180,241,House,House,False,5,0,0,0,0.0
openimages:183:342:137,openimages,183,342,Infant bed,Infant bed,False,3,0,0,0,0.0
openimages:185:210:138,openimages,185,210,Fox,Fox,False,8,0,0,0,0.0
openimages:186:571:139,openimages,186,571,Car,Car,False,34,0,0,0,0.0
openimages:187:446:140,openimages,187,446,Dog,Dog,False,1,0,0,0,0.0
openimages:188:298:141,openimages,188,298,Mammal,Mammal,False,3,0,0,0,0.0
openimages:189:514:142,openimages,189,514,Jeans,Jeans,False,5,0,0,0,0.0
openimages:190:333:143,openimages,190,333,Girl,Girl,False,20,0,0,0,0.0
openimages:192:51:145,openimages,192,51,Boy,Boy,False,14,0,0,0,0.0
openimages:194:450:147,openimages,194,450,Candle,Candle,False,2,0,0,0,0.0
openimages:199:103:151,openimages,199,103,Land vehicle,Land vehicle,False,46,0,0,0,0.0
openimages:203:446:152,openimages,203,446,Dog,Dog,False,1,0,0,0,0.0
openimages:204:573:153,openimages,204,573,Human hand,Human hand,False,6,0,0,0,0.0
openimages:208:126:157,openimages,208,126,Beetle,Beetle,False,1,0,0,0,0.0
openimages:20:253:16,openimages,20,253,Human hair,Human hair,False,23,0,0,0,0.0
openimages:212:177:161,openimages,212,177,Human body,Human body,False,7,0,0,0,0.0
openimages:214:564:163,openimages,214,564,Lily,Lily,False,1,0,0,0,0.0
openimages:216:124:165,openimages,216,124,Juice,Juice,False,13,0,0,0,0.0
openimages:21:69:17,openimages,21,69,Person,Person,False,3,0,0,0,0.0
openimages:220:228:169,openimages,220,228,Woman,Woman,False,12,0,0,0,0.0
openimages:225:103:172,openimages,225,103,Land vehicle,Land vehicle,False,8,0,0,0,0.0
openimages:227:571:174,openimages,227,571,Car,Car,False,19,0,0,0,0.0
openimages:22:462:18,openimages,22,462,Building,Building,False,2,0,0,0,0.0
openimages:230:5:176,openimages,230,5,Football,Football,False,2,0,0,0,0.0
openimages:234:177:179,openimages,234,177,Human body,Human body,False,4,0,0,0,0.0
openimages:239:434:180,openimages,239,434,Footwear,Footwear,False,18,0,0,0,0.0
openimages:23:100:19,openimages,23,100,Cheese,Cheese,False,5,0,0,0,0.0
openimages:241:446:182,openimages,241,446,Dog,Dog,False,4,0,0,0,0.0
openimages:243:334:183,openimages,243,334,Plant,Plant,False,1,0,0,0,0.0
openimages:247:571:186,openimages,247,571,Car,Car,False,32,0,0,0,0.0
openimages:255:409:191,openimages,255,409,Wheel,Wheel,False,3,0,0,0,0.0
openimages:257:434:193,openimages,257,434,Footwear,Footwear,False,5,0,0,0,0.0
openimages:259:308:195,openimages,259,308,Man,Man,False,1,0,0,0,0.0
openimages:25:468:21,openimages,25,468,Airplane,Airplane,False,2,0,0,0,0.0
openimages:260:228:196,openimages,260,228,Woman,Woman,False,11,0,0,0,0.0
openimages:264:409:200,openimages,264,409,Wheel,Wheel,False,11,0,0,0,0.0
openimages:265:446:201,openimages,265,446,Dog,Dog,False,3,0,0,0,0.0
openimages:267:193:202,openimages,267,193,Food,Food,False,3,0,0,0,0.0
openimages:268:228:203,openimages,268,228,Woman,Woman,False,29,0,0,0,0.0
openimages:269:456:204,openimages,269,456,Flower,Flower,False,5,0,0,0,0.0
openimages:271:43:206,openimages,271,43,Boat,Boat,False,36,0,0,0,0.0
openimages:278:571:212,openimages,278,571,Car,Car,False,20,0,0,0,0.0
